Date,new_coin,P_ppi,B_pi,B_px,P_cpi,B_gx,B_gi,B_sx,B_si,S_ab,S_as,S_mo,S_mf,S_mu,S_md,S_mx,S_mb,new_esi,S_es,L_ml,L_mr,new_ts,L_er,L_em,L_ur,I_m,M_p,M_s,M_i,M_sc,M_si,M_sf,M_ic,M_ii,M_if,M_ur,M_fi,H_c,H_s,P_core1,I_s,I_c,R_s,R_d,gv_totr,gv_tote,S_cb,S_cs,H_p,new_usli,new_chli,new_ksp,S_fc,P_core2,new_dmsi,new_hc,new_chci,new_usip,new_crsv,B_bx,B_bi,mv_p,mv_s,new_rfs,new_gsp,new_gmp,new_gcp,new_emp,N_gdp,N_pc,N_fi,N_ci,N_gx
2010-02-28,83.3,94.03,118.94,125.26,85.523,35994.4,32870.5,6341.8,7563.6,89,101,103,101,110,105,105,92,117.7,115.7,0.65,25.1,2.79,56.7,23799,4,83.2,83.243,84.16,63.787,111.085,76.23,113.847,70.552,63.19,61.647,112.629,77.9,10002541,,84.504,83.7,86.578,79.1,75.1833995,39849,46541,98,114.5,15237,99.45064,101.1469,1594.58,108,85.414,92.9,168537102,104.36,89.6779,1233.42,33039.402,31044.126,279368,279282,339.58,,,,,,,,,
2010-03-31,84,94.47,119.91,124.72,85.696,36843.4,33781.7,6552.2,8129.5,89,102,106,102,114,108,108,96,116.5,116.1,0.69,27.7,2.69,57.9,23877.1,3.6,85,84.878,86.29,63.681,113.109,78.723,113.73,69.516,61.683,64.846,113.998,80.1,9828848,,84.419,83.8,85.0746,77.2,71.71431923,76393,80820,100,114.5,25029,99.62491,100.9208,1692.85,109,85.414,93.1,184063715,104.31,90.2928,1132.17,37308.94,35575.754,382173,359963,346.974,,,,,2.3,0.8,9.5,-0.4,-1.2
2010-04-30,84.5,95.16,120.97,125.05,86.041,38194.6,33307.4,6577.2,8031,94,107,110,103,117,113,112,101,117.9,116.4,0.64,28.7,2.55,59.2,23995.4,3.6,86.3,85.966,87.978,64.685,113.942,79.768,118.898,68.305,62.623,68.748,114.003,77.8,9394630,,84.589,83.6,81.3162,76.8,69.62788198,108165,103635,98,114.1,21077,99.6951,100.6543,1741.56,108,85.5,94.3,192413506,104,90.5991,1151.04,39301.014,35522.367,381959,352750,349.869,,,,,,,,,
2010-05-31,85.2,95.96,124.39,128.15,86.128,41061.3,34625,7304.2,7301.3,95,107,112,105,116,112,111,102,117.2,116.5,0.69,27.8,2.43,60.1,24107.9,3.3,86.8,86.628,88.954,64.583,117.752,80.25,118.898,65.533,63.474,68.778,113.438,74.1,9778087,,84.758,84.9,84.6352,77.5,71.34463767,126952,122981,101,114.2,21374,99.67143,100.3688,1641.25,109,85.672,95.2,203709950,103.44,91.823,1245.51,38887.93,34853.57,351819,352750,346.858,,,,,,,,,
2010-06-30,85.6,96.07,127.31,131.88,86.041,38494.1,34198.5,7322,8185.6,94,104,110,104,113,110,110,102,116,116.6,0.68,26.3,2.42,60,24049.6,3.5,87.1,86.834,90.196,64.786,121.443,81.055,119.016,65.407,64.228,67.206,113.384,79.8,9747825,,84.843,84.5,84.3733,78.4,72.03516629,143273,149717,103,116,18310,99.59349,100.1195,1698.29,108,85.757,95.9,190608258,102.73,91.9928,1232.99,42049.045,35254.773,391391,388052,346.516,,,,,1.6,0.8,3.3,-5.1,10
2010-07-31,86,96.31,126.84,131.02,86.214,38075.8,34197.5,7067.4,7733.9,93,107,108,105,111,110,111,100,116.2,116.6,0.58,24.5,2.35,60,24149.2,3.8,87.4,87.427,90.374,65.172,120.014,81.779,121.013,67.704,64.693,67.721,113.62,77.9,9834144,,85.013,84.3,85.1204,78.8,72.80947909,166720,164107,104,115.9,16812,99.52622,99.96761,1759.33,111,85.93,96.2,201017270,102.28,92.3421,1225.28,40423.611,35421.718,377656,375086,347.612,,,,,,,,,
2010-08-31,86.1,96.6,126.68,127.49,86.647,39793.6,34746.8,7024.8,7930.8,88,102,106,106,109,107,113,96,114.7,116.3,0.77,26,2.22,59.2,24095.4,3.5,86.9,86.94,90.108,65.815,124.539,81.055,119.134,65.523,65.54,68.512,110.856,84.2,9389580,,85.183,83.9,81.2725,78.5,74.63338454,188066,177551,102,113.5,14888,99.52023,99.9274,1742.75,106,86.102,96.4,208430199,102.05,92.6805,1256.98,36480.955,35274.964,282020,297767,349.188,,,,,,,,,
2010-09-30,85.9,97.16,126.54,126.41,87.337,40586,34862,6769,8287.8,88,99,101,105,102,103,109,93,115,115.9,0.63,26.3,1.96,59.3,24062.4,3.7,87.2,87.031,90.196,66.936,121.324,81.538,120.191,67.491,65.915,67.623,111.637,81.2,9092840,,85.268,83.7,78.704,79.7,78.64814005,209255,198806,97,112.4,21285,99.58781,99.98406,1872.81,105,86.187,96.2,195797891,101.99,92.9537,1353.65,39410.882,35001.78,339077,339115,352.179,,,,,1,1,1.8,-0.5,0.1
2010-10-31,85.8,97.52,124.95,122.68,87.337,39651.4,35757.9,7384.9,8826.1,89,101,99,103,105,105,108,95,112.7,115.3,0.68,26.6,1.68,59.5,24128.2,3.7,88.2,87.918,89.931,67.14,122.633,81.618,117.607,69.564,65.952,67.741,112.68,80.6,8818217,,85.268,84,76.327,79.1,77.96152744,232121,213057,92,112,27437,99.71673,100.1092,1882.95,103,86.187,95.9,211213757,102.41,92.6903,1428.48,43340.335,37001.095,387232,386621,356.215,,,,,,,,,
2010-11-30,86,97.85,127.37,123.37,86.906,42890.8,38158.9,7499.8,8488.4,90,101,101,103,106,106,108,94,114.3,114.7,0.64,29.2,1.57,59.3,24153.1,3.3,88.6,88.466,91.351,66.893,125.372,82.824,117.841,70.494,65.815,68.195,113.191,81.8,9042679,,85.268,84.3,78.2698,79.9,78.00499764,252599,227259,98,115.3,38308,99.89765,100.2392,1904.63,107,86.187,96.7,201782783,102.19,92.7709,1391.09,41260.912,38669.304,389041,392510,359.45,,,,,,,,,
2010-12-31,86.4,98.76,133.08,127,87.251,39810.6,38229.5,6929.3,8651.1,90,100,102,104,105,104,103,95,112.7,113.9,0.67,21.8,1.53,58.2,24250.5,3.7,89.8,89.905,92.238,68.415,124.895,83.95,119.603,73.686,65.636,72.19,115.789,82.1,9495457,,85.523,84.9,82.1889,80.7,78.81573256,270923,251146,95,114.1,157503,100.0907,100.3383,2051,104,86.445,97.5,188447059,103.06,93.6787,1532.95,44145.32,40056.714,397158,396986,361.979,,,,,1.4,0.9,2.9,3.5,5.9
2011-01-31,87.5,100.28,132.46,124.74,88.288,45570.5,44542.7,7031.8,8843.7,87,99,103,103,106,103,106,93,112.6,113,0.6,18.4,1.61,57,24132.7,3.6,92.8,93.019,94.991,66.368,128.825,86.604,125.361,70.187,65.941,68.551,117.945,80.7,9025644,10036,86.118,86.8,78.1224,84.7,82.97229759,31986,26923,90,112.6,18500,100.2545,100.4222,2069.73,96,86.874,99.6,177607367,102.44,93.4814,1524.9,44465.366,41981.323,387689,372637,364.394,,,,,,,,,
2011-02-28,87.5,101.03,136.18,127.24,88.892,46386.9,41779.6,7136.9,7590.3,84,95,101,103,105,101,105,89,114.1,112.2,0.76,22,1.61,57.3,24345.9,3.6,89.9,90.047,92.327,66.648,122.752,84.914,118.193,65.05,66.196,69.743,114.103,80,8261492,13932,86.711,84.6,71.5082,78.3,78.94759218,47455,47222,85,110.2,19176,100.3535,100.4954,1939.3,96,87.217,99.8,171220178,103.18,93.1102,1376.91,38467.412,36401.588,297354,305543,367.475,,,,,,,,,
2011-03-31,87.9,102.24,141.08,131.09,89.238,48241.1,48003.3,7034.1,8393.6,87,97,104,102,107,106,108,95,110.6,111.4,0.75,30.8,1.5,58.5,24447,3.7,92.3,92.357,93.837,68.68,128.229,85.799,119.603,68.417,68.241,68.285,115.929,83.8,9233441,29567,86.966,86,79.921,81,81.09169233,78278,81256,66,98.7,32853,100.3518,100.5524,2106.7,76,87.475,100.4,190922757,102.75,94.0788,1358.8,48052.991,45565.952,395899,392458,370.775,,,,,1,1.1,-0.4,-4,7.5
2011-04-30,87.8,102.87,141.95,129.26,89.325,48611.3,47413.6,6891,8511.8,92,103,109,104,111,109,111,99,114.3,110.7,0.69,28.6,1.32,59.5,24454.3,3.5,91.1,90.967,92.772,69.566,125.134,85.879,114.435,68.404,70.567,65.826,113.479,79.3,8633996,45332,87.136,86.3,74.7324,81.4,80.36619651,112648,104154,73,100.9,41156,100.2468,100.561,2192.36,82,87.646,99.1,196693154,103.25,93.7749,1364.9,48536.725,44188.522,395385,393178,372.82,,,,,,,,,
2011-05-31,88.3,103.18,138.92,127,89.497,49900.1,50859,7238.4,8726.9,90,101,104,103,105,107,106,96,112.2,110.1,0.76,28.4,1.08,60.4,24544.1,3.3,91.6,91.37,93.393,70.681,127.991,85.96,114.787,70.034,71.486,69.09,113.543,83.9,8736791,32679,87.476,86.3,75.6222,81.9,82.65580022,135672,125098,82,104.8,32716,100.0501,100.5279,2142.47,91,87.99,99.3,207235946,103.2,93.888,1469.68,47331.329,45284.932,388666,382865,372.505,,,,,,,,,
2011-06-30,88.8,102.95,138.21,125.55,89.67,49827.3,47330.3,7416.5,8670.1,88,102,102,102,105,105,107,93,109.1,109.5,0.77,26.7,0.92,60.5,24621,3.3,92.3,92.099,94.015,72.5,127.872,85.558,118.546,71.388,73.239,71.193,114.495,83.8,9560649,29262,87.816,86.8,82.7532,82.6,83.08128668,154144,154157,79,102.3,31866,99.78398,100.4492,2100.69,86,88.161,99.2,197197092,103.21,94.172,1456.51,46736.893,44824.772,437607,433162,375.587,,,,,0.4,0.8,4.8,0.2,1.9
2011-07-31,89.2,103.09,136.49,123.12,90.102,50364.3,46728.7,7607.7,8689.3,87,98,100,105,101,102,105,92,108.2,108.9,0.62,24.8,0.79,60.2,24572.2,3.4,92,91.927,94.28,72.15,128.706,86.523,118.076,71.661,73.266,71.336,112.837,81.7,8434570,27323,88.07,87.5,73.0063,81.4,81.76690844,182816,170702,78,102.7,37878,99.49813,100.3176,2133.21,87,88.333,99.7,201491118,103.22,94.636,1440.8,48950.113,44296.129,391786,394577,375.442,,,,,,,,,
2011-08-31,89.5,103.22,136.84,124.03,90.707,50978,46219.3,8007.2,8719.3,81,92,94,102,97,96,98,84,107.1,108.2,0.68,25.4,0.64,59.8,24642.6,3.2,91.5,91.599,94.28,72.771,128.825,86.282,118.429,72.546,74.702,67.135,111.219,88.6,8533275,27392,88.155,88.1,73.8606,82.1,81.33231967,204295,186792,70,97.9,40856,99.25651,100.1266,1880.11,77,88.505,100,216034888,102.98,95.2749,1470.5,45792.061,45381.68,320433,330411,375.86,,,,,,,,,
2011-09-30,89.4,103.3,141.63,127.67,90.62,50316.7,47983.2,8453,8631.6,82,94,95,100,96,96,97,84,106.7,107.4,0.67,25.8,0.5,59.3,24393.7,3.3,91.9,91.578,94.902,74.52,128.11,88.131,116.549,73.382,75.376,69.325,112.391,81,8844515,31963,88.07,87,76.5546,82.2,83.85716811,228219,209916,65,97.2,44251,99.12928,99.90933,1769.65,77,88.419,100,203514316,102.61,95.1961,1586.51,46510.965,45279.469,374004,375157,380.042,,,,,0.5,-0.1,-2,-0.7,1.3
2011-10-31,89.7,103.2,143.01,129.21,90.448,48084.8,46966.3,7620.6,8513.3,82,95,93,98,97,96,99,85,104.8,106.7,0.6,26.2,0.38,60.1,24699.5,3.3,93.7,93.586,94.991,75.985,127.278,88.855,113.142,75.648,76.764,71.158,113.222,76.7,9168762,58082,87.986,87.4,79.3611,81.8,79.37779047,257847,226729,66,99.9,60027,99.14753,99.70431,1909.03,79,88.419,100.3,214332963,101.87,95.8568,1654.64,46613.48,42709.77,414574,396542,382.207,,,,,,,,,
2011-11-30,89.6,102.87,141.01,125.82,90.534,49008.8,44056.6,8064.6,8636.1,80,93,91,99,93,94,99,85,104.9,106,0.62,29.1,0.31,59.9,24704.6,3.3,91.8,92.004,93.748,77.013,125.134,87.408,112.437,81.299,77.385,72.292,112.162,81.6,8454702,51305,88.24,87.1,73.1805,81,81.90834423,273931,244631,75,104.6,42229,99.29111,99.54582,1847.51,86,88.59,99.7,204081890,101.04,95.8485,1612.89,46012.595,43010.481,428350,417269,383.422,,,,,,,,,
2011-12-31,89.7,102.97,141.22,125.69,90.879,49923.3,47316.1,8058.1,8690.3,81,91,91,97,92,93,94,82,100.7,105.3,0.65,21.5,0.29,58.7,24758.4,3.2,90.1,90.158,92.772,78.642,122.395,86.443,113.964,89.383,77.085,73.6,109.679,82.1,9456358,67396,88.58,86.2,81.8505,82.7,80.65541074,292323,269768,68,98.3,148086,99.50755,99.44668,1825.74,77,88.762,99,196862750,99.61,96.3571,1773.97,47743.725,45488.471,425313,431506,383.985,,,,,0.7,0.3,0.6,1.3,0.6
2012-01-31,89.6,103.5,142.61,126.85,91.242,48460,46850,8444,8417.4,78,88,84,97,88,87,91,80,101.7,104.6,0.56,18.8,0.25,57.7,24732.5,3.3,92.2,92.495,95.879,75.562,132.634,88.694,116.902,78.608,77.033,71.177,111.678,87.8,8167478,20765,88.759,87.4,70.6944,84.2,86.61114389,39767,27994,66,96.9,29411,99.72391,99.41699,1955.79,77,88.968,99.1,190526156,99.18,96.9318,,41200.358,43517.291,332969,343238,387.531,,,,,,,,,
2012-02-29,90.2,104.21,143.3,126.39,91.588,49989.9,51772.1,7944.2,9540.9,79,89,90,98,91,91,98,82,105.4,104.1,0.72,25.5,0.26,57.7,24820.1,3.3,96.2,96.662,96.944,76.189,136.921,89.9,118.312,77.323,77.509,71.586,117.358,93.5,8360185,29699,88.869,88.1,72.3624,82.3,80.85120269,55306,55799,69,101.4,32092,99.87549,99.44852,2030.25,80,89.312,99.9,177936604,98.69,97.2435,,46316.184,45099.984,421551,413567,392.31,,,,,,,,,
2012-03-31,90.3,104.73,145.68,127.18,91.614,49786.1,45315.6,8586.2,8771.7,81,92,91,97,95,92,97,84,106.7,103.5,0.69,33.3,0.33,58.9,24896.8,3.3,93.1,93.169,94.28,77.024,129.063,87.649,113.259,76.56,78.618,69.602,112.818,81.3,8561053,43580,88.648,87.4,74.1011,81.8,81.19041833,84614,92489,73,102,38167,99.93514,99.50208,2014.04,83,89.046,99.7,195954125,98.47,96.74,1565.02,47329.817,45053.406,420356,427942,393.698,,,,,1,0.6,8,-2.7,0
2012-04-30,90.5,104.78,144.11,127.72,91.605,49442.7,49516.6,8533.1,8600.4,82,92,93,98,96,93,99,86,110.1,102.7,0.71,30.8,0.38,60,24927.4,3.3,94.2,94.116,95.168,76.695,130.73,87.89,116.197,77.038,78.328,69.509,113.127,83.7,8280129,31510,88.657,87.5,71.6695,82.1,81.12618956,123638,115270,78,106.4,42175,99.90663,99.56042,1981.99,90,89.02,99.5,198381365,97.79,97.4359,1560.31,46094.754,43957.176,395864,395426,392.073,,,,,,,,,
2012-05-31,90.7,104.19,141.39,126.67,91.769,50005.6,46537.9,8654.7,8647.8,82,93,92,99,96,92,97,83,106.2,101.7,0.78,30.2,0.35,60.8,25030.3,3.2,94.8,94.571,96.766,76.952,132.634,89.659,116.784,76.683,79.041,70.255,112.985,79.5,8432878,46243,88.869,88.4,72.9916,83.8,85.40496728,144071,139853,82,106.8,46086,99.81357,99.63697,1843.47,92,89.286,99.3,215510624,97.31,97.6609,1671.48,46872.357,44480.339,403593,391550,391.376,,,,,,,,,
2012-06-30,90.9,102.93,136.37,124.89,91.639,50727.1,45179.3,8339.4,9101,78,91,91,97,92,91,97,82,101.6,100.4,0.73,29.8,0.26,60.7,24994.3,3.2,93,92.728,95.879,75.797,124.895,89.257,115.961,76.585,77.601,69.298,111.01,76,8163392,53476,89.107,88,70.6591,83.7,86.06998403,163052,170008,73,100.6,50534,99.69681,99.72287,1854.01,81,89.381,99.8,204304908,97.09,97.6663,1658.49,47162.605,41993.629,421726,424530,387.901,,,,,0.4,0.3,-7,-2.1,2.2
2012-07-31,91.4,102.48,135.21,123.24,91.432,50591.2,43896.5,8881.4,8840.4,69,84,81,93,86,83,92,71,97.1,99.1,0.7,30.9,0.14,60.6,25008.5,3.2,92,91.934,94.813,74.361,125.491,88.694,114.669,76.896,76.392,68.474,108.909,80.5,8668619,29836,89.098,88.9,75.0321,84.3,86.80893624,195491,188435,72,99.2,43682,99.60767,99.81462,1881.99,79,89.389,100,207275566,96.65,97.8713,1631.49,44667.681,41976.9,355689,363200,389.686,,,,,,,,,
2012-08-31,91,103.11,137.46,123.2,91.855,48413.1,45640.6,8236.7,8800.3,69,84,82,93,83,85,91,72,95.5,97.8,0.78,30.5,0.04,59.9,24972.5,3.2,90.4,90.303,92.416,77.35,123.229,85.799,113.259,75.938,80.236,69.358,103.527,74,8088281,44892,89.243,88.6,70.0089,82.3,83.13548903,214863,205422,69,99.7,39030,99.57327,99.90657,1905.12,79,89.535,98.8,211190493,96.56,97.4525,1665.89,43045.181,41115.675,237477,251951,394.524,,,,,,,,,
2012-09-30,91.2,103.47,138.46,123.39,92.512,49358.1,45347.2,9302.6,9774.1,68,81,79,92,83,78,86,69,94.3,96.6,0.7,32,-0.04,60.2,25040.5,3.2,91.3,91.112,95.612,75.937,123.11,88.855,120.896,73.377,78.465,65.427,106.976,76.5,8633239,47467,89.387,88.7,74.7259,83.7,88.73604338,237618,229585,68,97.6,52216,99.60648,100.0047,1996.21,81,89.621,98.5,209347258,96.8,97.381,1822.66,45412.538,42559.535,343463,347458,397.681,,,,,0.4,0.9,-3.6,0,3.5
2012-10-31,91.1,102.67,133.89,120.79,92.339,52700.8,45165.3,8639.6,9077.2,68,79,80,91,82,81,88,68,92.1,95.7,0.79,29.1,-0.04,60.3,25057.2,3.1,93.9,93.686,95.434,76.234,122.633,89.016,118.781,75.554,78.202,67.644,109.633,77.7,8522020,40752,89.362,88.2,73.7632,83.4,87.06505425,269551,242808,69,98.9,36908,99.68079,100.1264,1912.06,80,89.664,98.2,215901330,97.14,97.7193,1893.38,47087.76,43379.893,396677,382081,397.494,,,,,,,,,
2012-11-30,91.6,101.96,129.93,117.48,92.011,52431,45129.6,8517.2,9352.1,66,78,80,89,83,81,84,67,91.4,95.1,0.75,34.7,0.02,59.9,25002.6,3.2,94.5,94.362,95.701,79.35,120.729,89.578,118.312,77.33,81.287,73.224,110.356,73.4,8723584,32772,89.43,88.3,75.5079,83.9,87.28750988,287728,257616,68,99.2,37845,99.77785,100.2804,1932.9,81,89.801,99.1,207635146,97.79,98.0777,1847.67,47805.246,43381.537,444049,429332,399.708,,,,,,,,,
2012-12-31,92,101.71,128.57,116.6,92.175,51759.1,44724.8,9055.1,9268.5,68,78,79,90,79,76,82,68,92.1,94.9,0.59,24.5,0.13,58.6,24977,3.2,94.4,94.54,96.944,82.279,120.967,90.865,119.721,75.287,84.622,73.619,109.761,78.1,9097119,60003,89.574,87.8,78.741,84.3,89.3640755,311456,286921,67,98,138738,99.90018,100.4516,1997.05,85,89.938,100,186861739,97.97,98.3101,2033.42,44875.311,43069.109,402135,411609,401.093,,,,,0.7,0.3,-1.9,1.2,0.8
2013-01-31,92.1,101.87,127.54,116.53,92.728,52643.5,45477.6,8794.4,9287.2,69,78,79,94,82,79,83,70,95.2,94.9,0.55,20.6,0.15,57.7,24983.6,3.2,96,96.704,97.299,81.931,125.729,91.347,120.074,77.194,85.283,76.529,113.721,77.3,8536659,16926,89.931,88.4,73.8899,83.8,84.94725344,34531,28365,67,101.7,23952,100.0425,100.6166,1961.94,90,90.299,100,188440978,97.83,98.3342,,45673.109,45296.942,410616,389199,404.434,,,,,,,,,
2013-02-28,92.4,102.57,131.02,119.37,93.038,51153.8,45808.9,8948.4,9306,68,80,85,92,85,81,85,71,97.3,95.2,0.64,29.9,0.14,57.5,24923.8,3.1,93.9,94.153,96.144,80.468,119.895,90.302,119.956,81.256,81.756,76.477,109.396,76.2,8996175,30621,90.152,89.7,77.8673,83.8,86.74593544,49162,56784,69,100.9,21591,100.1879,100.7551,2026.49,90,90.531,99.7,179861159,97.15,98.7941,,42331.837,40458.472,337846,334676,409.118,,,,,,,,,
2013-03-31,92.4,102.16,129.98,119.68,92.952,50637.4,44429.8,8630.3,8924.5,71,80,82,94,86,82,90,75,99.3,95.6,0.65,34.3,0.04,58.7,25056.7,3,93,93.108,94.902,80.594,120.729,89.578,114.787,75.607,82.181,76.142,108.313,77.2,8933757,34876,90.041,88.6,77.327,83.3,83.58677508,76050,89210,73,104.1,30051,100.3099,100.8775,2004.89,93,90.402,98.2,207018633,97.04,99.1921,1764.12,47312.704,43976.739,365582,379894,406.223,,,,,0.8,-0.2,0.4,2.9,0.1
2013-04-30,92.7,101.84,130.1,120.39,92.823,49766.2,44491.3,8902.9,8733.4,73,83,90,96,92,84,92,79,98.9,96.1,0.61,33.7,-0.03,60,25192,3,93.8,93.51,94.902,79.231,121.681,89.82,113.964,72.644,81.178,75.459,108.548,75.3,9529102,35651,90.041,89.2,82.4801,83.3,86.06147311,113613,122718,74,101.4,30915,100.4242,100.9793,1963.95,88,90.342,97.2,208053085,96.99,99.1065,1760.03,46157.925,43648.241,386154,382232,404.231,,,,,,,,,
2013-05-31,93,101.49,127.75,119.35,92.823,51936.4,43132.5,8400.3,8964.7,73,83,91,95,89,85,96,80,98.2,96.6,0.67,32.7,-0.01,60.6,25239.2,3.1,93.3,93.039,95.523,79.048,118.586,90.141,116.784,74.119,80.951,76.347,107.749,76.4,9348041,29677,90.381,89.5,80.9129,83.9,86.95746954,135068,147868,79,104,35546,100.5372,101.0772,2001.05,97,90.685,96.6,223663180,96.87,99.1839,1888.63,48307.56,42389.874,385206,388940,406.677,,,,,,,,,
2013-06-30,93.5,101.48,130.45,122.39,92.71,49884.4,44717.3,8592.6,8684.1,74,83,89,96,92,88,96,79,97.4,97.2,0.69,30.1,0.2,60.8,25301.3,3.1,93.3,93.151,96.589,78.808,121.801,90.624,115.609,72.165,81.187,74.952,107.217,77.3,9485030,34233,90.509,89.2,82.0986,84.3,86.99846481,153912,180834,82,104.9,38208,100.6265,101.1726,1863.32,97,90.737,97.4,213333514,96.84,99.3897,1882.67,46690.983,40719.394,398480,391815,407.921,,,,,1.1,1,0.6,4.7,1
2013-07-31,93.7,101.46,129.39,121.3,92.909,51383.3,44936.4,8163.8,9023.9,70,82,87,94,88,82,93,72,96.5,97.8,0.52,28.6,0.47,60.7,25315.5,3.2,92.3,92.028,94.813,79.788,116.562,90.624,112.789,76.118,83.343,72.751,104.275,81.2,9442704,32409,90.618,89.1,81.7323,85.1,87.81402727,188673,199498,82,104.6,36255,100.6805,101.261,1914.03,95,90.754,98,214299559,97.24,99.0814,1851.32,45829.521,43384.403,334370,355636,410.268,,,,,,,,,
2013-08-31,94,101.74,130.22,120.51,93.238,51838.8,43860.4,8383.6,9199.1,70,81,84,93,82,82,88,73,96.5,98.4,0.65,29.9,0.68,60.2,25361.7,3.2,93.6,93.577,97.299,79.897,114.656,92.715,119.016,77.115,82.41,74.285,106.251,83.3,9316034,35446,90.576,90,80.6359,84.2,86.76624192,210200,216382,81,104.8,31979,100.7122,101.3178,1926.36,93,90.711,99.3,230964498,97.58,99.6543,1888.62,46311.341,41593.821,343630,336148,409.691,,,,,,,,,
2013-09-30,94.1,101.63,127.21,117.56,93.419,52069.9,44664.5,8548.2,8773.4,72,82,86,95,83,81,91,75,97.2,98.9,0.64,29.9,0.71,60.6,25481.1,3,91.9,91.625,94.813,82.582,113.704,91.186,112.084,80.053,84.468,74.714,103.383,75,9541771,30047,90.898,89.6,82.5898,83.8,85.11076819,236031,238450,77,101.2,33869,100.7252,101.3312,1996.96,97,90.986,99.1,216826897,97.6,100.161,2065.33,44650.486,41055.405,288285,290529,410.044,,,,,1,0.7,-0.6,-1.2,-0.1
2013-10-31,94.6,101.27,124.12,115.38,93.134,53701.6,46026.8,8829.6,8926.8,75,81,88,95,91,84,92,81,98.6,99.5,0.6,29,0.67,60.8,25541,3.1,94.7,94.275,96.944,82.937,116.562,92.313,117.607,81.384,83.986,78.052,107.67,88,9694513,39033,90.983,89.9,83.9118,84.3,86.46287132,268509,255791,84,106.5,33348,100.729,101.3055,2030.09,95,91.089,100.1,228011731,97.36,100.082,2149.13,50480.484,45604.963,425369,402162,411.399,,,,,,,,,
2013-11-30,94.9,101.07,123.56,114.49,93.116,51482.1,44977.2,8379.3,10655.8,74,83,87,96,88,86,91,78,99,99.9,0.65,34.4,0.66,60.7,25602.3,3.1,94,93.837,96.144,84.419,115.49,91.427,116.197,82.184,86.052,79.011,107.641,81.5,9808875,48529,91.187,89.9,84.9017,84.7,85.94393374,288327,272847,87,108.1,40257,100.7327,101.2462,2044.87,98,91.32,99.5,220062420,97.19,100.3158,2101.19,47905.028,43106.074,426571,406134,412.561,,,,,,,,,
2013-12-31,95.2,101.3,124.03,114.12,93.229,51896,45611.7,8750.8,9174.1,73,82,88,94,87,83,87,76,98.8,100.3,0.53,25,0.71,59.4,25581.4,3.3,95.2,95.515,97.654,85.949,118.824,93.358,114.316,81.615,86.611,81.775,108.576,80.7,9389105,61533,91.298,88.9,81.2684,84.6,84.89128605,314438,302036,84,107.4,84145,100.7256,101.1455,2011.34,96,91.381,100.7,207782363,97.14,100.5175,2305.97,47981.456,44351.186,419320,415276,414.812,,,,,0.9,0.6,1.8,-0.2,1.2
2014-01-31,95.7,101.57,123.71,114.29,93.73,52559.1,45441.7,8538.2,9130.4,72,83,87,97,88,86,90,76,101.4,100.4,0.46,20.6,0.77,58.8,25737.8,3.3,95.7,96.339,97.565,83.797,114.181,93.599,118.898,79.516,86.206,80.87,110.309,79.8,9804246,20734,91.501,91.3,84.8616,87.4,91.63554171,32985,27456,84,110.1,24602,100.7136,101.0043,1941.15,99,91.638,100.7,207036981,96.93,100.1599,,45559.632,44746.013,368228,364122,411.561,,,,,,,,,
2014-02-28,95.9,101.7,124.78,115.05,93.98,52965,44728.8,9618.8,9434,74,83,89,97,90,87,89,78,103.6,100.4,0.61,29.2,0.74,58.9,25810.5,3.5,95.4,95.808,96.411,83.502,114.894,92.393,117.841,81.686,84.249,83.708,109.848,85.9,9309874,33129,91.705,90.9,80.5826,84.8,92.53511867,49503,54885,85,109,29707,100.7306,100.8482,1979.99,99,91.793,100.7,185209521,96.65,100.9168,,42911.735,42061.554,361115,353171,416.736,,,,,,,,,
2014-03-31,96.3,101.66,124.13,114.55,94.153,52520,46179.1,8924.9,9852.4,75,83,89,97,93,87,93,81,101.7,100.3,0.56,37.1,0.71,59.7,25780.1,3.4,96,96.201,97.476,85.041,113.228,93.599,118.781,81.124,85.748,83.01,110.421,83.2,9088584,36849,91.969,91,78.6672,85,86.51006687,79154,90792,88,109.5,38969,100.7771,100.6964,1985.61,102,91.972,100.2,216250215,96.49,101.8942,1980.06,49064.392,45558.675,425510,407815,421.23,,,,,0.8,0.5,2.4,0.5,0.6
2014-04-30,96.4,101.5,121.07,111.49,94.214,53628.1,44581,9309.7,9941.5,77,86,91,97,94,91,94,82,103.4,100.1,0.69,34.5,0.68,60.9,25867.4,3.6,96.4,96.291,96.855,85.793,116.085,92.876,117.019,79.571,86.862,84.485,110.729,84.6,9778594,52032,92.139,90.3,84.6396,84,85.96540919,115675,114987,91,109.5,42706,100.8348,100.5523,1961.79,101,92.102,99.8,216833774,96.62,101.9928,1970.12,50267.448,45873.333,433799,431000,425.546,,,,,,,,,
2014-05-31,96.5,101.49,119,109.71,94.369,52164.7,43732.3,9413.6,9863.7,74,84,89,96,92,91,92,79,101.6,99.9,0.58,32.1,0.65,61.1,25774.5,3.5,93.2,92.799,95.523,84.299,116.205,91.589,112.907,78.955,85.395,84.477,105.496,82.9,9392071,38009,92.376,90.9,81.294,85.3,89.36583453,137390,139640,76,105.2,41552,100.8857,100.431,1994.96,94,92.325,99.6,229932973,96.91,102.3836,2124.98,47577.183,42607.483,373470,376154,426.253,,,,,,,,,
